time,ax,ay,az,atotal
4.119,0.03,-0.05,0.06,0.08
4.129,0.00,-0.06,0.07,0.09
4.139,-0.01,-0.04,0.06,0.07
4.149,-0.03,-0.03,0.08,0.08
4.159,-0.02,-0.03,0.10,0.10
4.169,-0.02,-0.01,0.10,0.10
4.179,-0.00,-0.00,0.08,0.08
4.189,0.02,0.00,0.07,0.07
4.199,0.05,0.01,0.05,0.07
4.209,0.06,0.00,0.05,0.08
4.219,0.07,-0.02,0.05,0.09
4.228,0.08,-0.04,0.04,0.10
4.239,0.07,-0.06,0.10,0.14
4.249,-0.03,-0.03,0.14,0.14
4.258,-0.10,0.06,0.14,0.18
4.268,-0.01,0.06,0.10,0.12
4.278,0.13,0.01,0.05,0.14
4.288,0.16,-0.05,0.03,0.17
4.298,0.06,-0.06,0.03,0.09
4.308,-0.11,-0.06,0.07,0.14
4.318,-0.12,-0.05,0.09,0.16
4.328,-0.06,-0.05,0.09,0.11
4.338,0.00,0.00,0.09,0.09
4.348,-0.00,0.05,0.07,0.09
4.358,-0.00,0.04,0.07,0.08
4.368,0.03,0.01,0.06,0.07
4.378,0.07,-0.03,0.02,0.08
4.388,0.06,-0.05,0.05,0.09
4.398,0.06,-0.04,0.10,0.12
4.408,-0.01,-0.01,0.14,0.14
4.418,-0.04,0.01,0.14,0.15
4.428,-0.00,0.00,0.11,0.11
4.438,0.10,-0.01,0.06,0.12
4.447,0.11,-0.01,0.03,0.11
4.457,0.04,-0.00,0.04,0.06
4.467,-0.08,0.02,0.06,0.10
4.477,-0.10,-0.01,0.07,0.12
4.487,-0.02,-0.03,0.08,0.08
4.497,0.06,-0.04,0.07,0.10
4.507,0.07,-0.00,0.06,0.09
4.517,0.02,0.01,0.08,0.08
4.527,-0.01,-0.01,0.09,0.09
4.537,0.00,-0.04,0.08,0.09
4.547,0.04,-0.05,0.05,0.08
4.557,0.07,-0.02,0.08,0.10
4.567,0.03,0.03,0.10,0.11
4.577,-0.00,0.04,0.09,0.10
4.587,0.02,-0.01,0.08,0.08
4.597,0.04,-0.04,0.07,0.10
4.607,0.05,-0.04,0.05,0.08
4.617,0.00,-0.03,0.07,0.07
4.627,-0.04,-0.01,0.09,0.10
4.636,-0.03,-0.00,0.06,0.07
