time,ax,ay,az,atotal
6.178,0.12,-0.01,0.06,0.13
6.188,0.10,0.04,0.03,0.11
6.198,0.07,0.05,0.12,0.15
6.208,0.04,0.05,0.15,0.16
6.218,-0.02,0.02,0.12,0.12
6.228,-0.05,0.01,0.08,0.09
6.238,-0.03,-0.01,0.10,0.10
6.248,0.04,-0.03,0.17,0.17
6.258,0.10,-0.03,0.19,0.22
6.268,0.13,-0.02,0.15,0.20
6.278,0.11,0.02,0.13,0.17
6.288,0.09,0.05,0.13,0.17
6.298,0.06,0.10,0.18,0.21
6.308,0.05,0.10,0.23,0.26
6.318,0.07,0.08,0.16,0.19
6.328,0.06,0.05,0.11,0.14
6.338,0.06,0.03,0.09,0.11
6.348,0.05,0.02,0.15,0.16
6.357,0.06,0.02,0.17,0.19
6.367,0.06,0.04,0.17,0.18
6.377,0.08,0.03,0.14,0.17
6.387,0.08,0.00,0.15,0.17
6.397,0.06,-0.04,0.20,0.21
6.407,0.03,-0.07,0.20,0.22
6.417,0.03,-0.03,0.16,0.16
6.427,0.06,0.05,0.12,0.14
6.437,0.06,0.15,0.06,0.17
6.447,-0.00,0.18,0.08,0.20
6.457,-0.06,0.14,0.11,0.19
6.467,-0.07,0.07,0.13,0.17
6.477,-0.09,-0.03,0.00,0.09
6.487,-0.09,-0.12,-0.07,0.16
6.497,-0.02,-0.17,-0.04,0.18
6.507,0.05,-0.16,-0.09,0.19
6.517,0.10,-0.13,-0.11,0.20
6.527,0.08,-0.10,0.07,0.14
6.537,0.04,-0.07,0.18,0.20
6.546,-0.01,0.01,0.11,0.11
6.556,-0.01,0.11,0.02,0.12
6.566,-0.01,0.17,0.10,0.20
6.576,-0.01,0.16,0.17,0.24
6.586,-0.02,0.12,0.13,0.18
