time,ax,ay,az,atotal
3.632,0.09,0.01,0.03,0.09
3.642,0.07,-0.00,0.04,0.08
3.652,0.08,0.00,0.10,0.12
3.662,0.08,0.02,0.12,0.15
3.671,0.04,0.00,0.15,0.16
3.681,0.01,0.02,0.25,0.25
3.691,0.01,0.01,0.30,0.30
3.701,0.02,-0.00,0.27,0.27
3.711,-0.01,-0.00,0.21,0.21
3.721,-0.02,-0.01,0.13,0.14
3.731,-0.00,-0.00,0.08,0.08
3.741,0.01,0.02,0.06,0.06
3.751,0.01,0.03,0.07,0.08
3.761,0.02,0.01,0.08,0.09
3.771,0.05,0.00,0.13,0.14
3.781,0.06,-0.03,0.16,0.17
3.791,0.12,-0.02,0.20,0.23
3.801,0.14,-0.05,0.23,0.28
3.811,0.11,-0.04,0.21,0.24
3.821,0.09,-0.01,0.16,0.19
3.831,0.05,0.02,0.09,0.11
3.841,0.07,0.03,0.03,0.08
3.851,0.09,-0.01,0.01,0.09
3.861,0.10,-0.05,0.06,0.13
3.870,0.10,-0.10,0.12,0.19
3.880,0.07,-0.11,0.18,0.22
3.890,0.05,-0.09,0.17,0.20
3.900,0.05,-0.04,0.13,0.14
3.910,0.07,-0.01,0.08,0.11
3.920,0.05,0.01,0.05,0.07
3.930,0.02,-0.00,0.02,0.03
3.940,-0.00,-0.04,0.00,0.04
3.950,0.00,-0.07,0.02,0.07
3.960,-0.01,-0.07,0.02,0.07
3.970,-0.04,-0.07,0.05,0.10
3.980,-0.06,-0.05,0.07,0.10
3.990,-0.04,-0.01,0.05,0.06
4.000,-0.04,-0.01,0.02,0.04
4.010,-0.04,-0.03,0.01,0.05
4.020,-0.07,-0.04,0.00,0.08
4.030,-0.10,-0.04,-0.01,0.11
4.040,-0.14,-0.06,0.07,0.17
4.050,-0.12,-0.06,0.14,0.19
4.059,-0.11,-0.05,0.10,0.15
4.069,-0.08,-0.05,0.07,0.12
4.080,-0.03,-0.05,0.06,0.08
4.089,-0.02,-0.04,0.06,0.07
4.099,0.02,-0.03,0.01,0.04
4.109,0.04,-0.02,-0.05,0.07
4.119,0.08,-0.02,-0.08,0.11
4.129,0.07,-0.04,-0.03,0.09
4.139,0.07,-0.03,0.05,0.09
4.149,0.05,-0.03,0.11,0.12
4.159,0.04,-0.03,0.13,0.14
4.169,0.00,-0.05,0.16,0.16
4.179,-0.04,-0.05,0.15,0.16
4.189,-0.06,-0.07,0.16,0.18
4.199,-0.06,-0.07,0.13,0.16
4.209,-0.03,-0.06,0.08,0.11
4.219,0.02,-0.00,0.01,0.03
4.229,0.04,0.05,-0.06,0.09
4.239,0.01,0.08,-0.08,0.11
4.249,-0.04,0.05,-0.05,0.08
4.259,-0.05,0.00,0.04,0.06
4.269,-0.05,-0.04,0.06,0.08
4.278,-0.05,-0.07,0.11,0.14
4.288,-0.05,-0.05,0.11,0.13
4.298,-0.02,-0.03,0.11,0.12
4.308,0.03,-0.00,0.08,0.08
4.318,0.05,-0.01,0.02,0.06
4.328,0.03,-0.04,-0.02,0.05
4.338,0.00,-0.05,0.03,0.06
4.348,-0.02,-0.04,0.08,0.09
4.358,-0.02,-0.03,0.12,0.12
4.368,-0.02,-0.01,0.16,0.16
4.378,-0.05,0.00,0.16,0.17
4.388,-0.07,-0.02,0.15,0.17
4.398,-0.11,-0.03,0.13,0.17
4.408,-0.06,-0.01,0.09,0.11
4.418,-0.02,-0.00,0.04,0.04
4.428,0.03,0.01,0.02,0.04
4.438,0.06,0.02,0.05,0.09
4.448,0.10,0.02,0.11,0.15
4.458,0.12,-0.01,0.11,0.16
4.467,0.12,-0.06,0.11,0.17
4.477,0.09,-0.10,0.16,0.21
4.487,0.05,-0.12,0.17,0.21
4.497,0.00,-0.08,0.12,0.14
4.507,0.03,-0.03,0.07,0.08
4.517,0.08,0.02,0.02,0.09
4.527,0.12,0.03,-0.00,0.13
4.537,0.15,0.03,0.02,0.15
4.547,0.16,0.03,0.00,0.16
4.557,0.15,0.03,-0.01,0.15
4.567,0.14,0.01,0.07,0.15
4.577,0.10,-0.02,0.17,0.20
4.587,0.05,-0.03,0.19,0.19
4.597,0.02,-0.06,0.19,0.20
4.607,-0.02,-0.04,0.17,0.18
4.617,-0.01,0.00,0.15,0.15
4.627,0.00,0.01,0.15,0.15
4.637,-0.01,0.01,0.09,0.09
4.647,0.01,0.02,0.01,0.02
4.657,0.00,0.04,-0.07,0.08
4.667,-0.01,0.06,-0.07,0.09
4.676,-0.03,0.06,-0.04,0.08
4.686,-0.01,0.05,0.01,0.05
4.696,0.01,0.01,0.04,0.05
4.706,0.04,-0.00,0.10,0.10
4.716,0.04,-0.02,0.17,0.17
4.726,0.03,-0.01,0.20,0.21
4.736,-0.00,-0.02,0.19,0.19
4.746,-0.00,-0.03,0.17,0.17
4.756,0.05,-0.04,0.10,0.12
4.766,0.09,-0.04,0.01,0.10
4.776,0.10,-0.04,-0.06,0.12
4.786,0.07,-0.03,-0.03,0.09
4.796,0.04,-0.04,0.05,0.08
4.806,0.03,-0.05,0.10,0.12
4.816,0.05,-0.04,0.13,0.14
4.826,0.04,-0.04,0.16,0.17
4.836,0.06,-0.06,0.18,0.20
4.846,0.04,-0.06,0.13,0.15
4.856,0.04,-0.05,0.04,0.07
4.866,0.01,-0.03,-0.06,0.07
4.875,-0.04,-0.01,-0.05,0.07
4.885,-0.08,-0.00,-0.01,0.08
4.895,-0.10,0.00,0.08,0.13
4.905,-0.08,-0.01,0.09,0.12
4.915,-0.04,-0.03,0.06,0.08
4.925,0.02,-0.05,-0.00,0.05
4.935,0.03,-0.02,-0.05,0.06
4.945,0.04,0.01,-0.00,0.04
4.955,0.02,0.02,0.04,0.05
4.965,-0.00,-0.01,0.11,0.11
4.975,-0.01,-0.02,0.17,0.17
4.985,-0.05,-0.02,0.16,0.17
4.995,-0.10,-0.06,0.12,0.17
5.005,-0.13,-0.05,0.13,0.19
5.015,-0.13,-0.04,0.14,0.20
5.025,-0.10,-0.02,0.08,0.13
5.035,-0.06,0.01,-0.02,0.07
5.045,-0.00,0.06,-0.08,0.09
5.055,0.04,0.06,-0.08,0.10
5.065,0.04,0.05,-0.07,0.10
5.074,0.05,0.01,-0.03,0.07
5.084,0.07,-0.02,0.02,0.07
5.094,0.11,-0.06,0.04,0.13
5.104,0.12,-0.08,0.17,0.22
5.114,0.11,-0.08,0.23,0.27
5.124,0.07,-0.07,0.26,0.27
5.134,0.00,-0.08,0.30,0.31
5.144,-0.06,-0.11,0.34,0.37
5.154,-0.08,-0.12,0.30,0.34
5.164,-0.07,-0.10,0.19,0.23
5.174,-0.04,-0.05,0.07,0.10
5.184,0.00,-0.01,0.02,0.03
5.194,0.03,0.03,0.01,0.04
5.204,0.04,0.04,0.06,0.08
5.214,0.02,-0.02,0.05,0.06
5.224,0.01,-0.09,0.07,0.11
5.234,-0.00,-0.10,0.08,0.13
5.244,0.01,-0.06,0.08,0.10
5.253,0.05,-0.02,0.07,0.09
5.264,0.09,0.00,0.01,0.09
5.274,0.14,-0.03,-0.01,0.14
5.283,0.13,-0.08,0.02,0.15
5.293,0.09,-0.09,0.04,0.13
5.303,0.04,-0.07,0.04,0.09
5.313,0.01,-0.03,0.04,0.05
5.323,-0.02,0.01,0.09,0.09
5.333,-0.04,0.01,0.08,0.08
5.343,-0.05,0.02,0.06,0.08
5.353,-0.05,0.03,0.07,0.09
5.363,-0.04,0.03,0.07,0.08
5.373,-0.06,0.00,0.07,0.09
5.383,-0.07,-0.02,0.09,0.12
5.393,-0.01,-0.03,0.09,0.10
5.403,0.05,-0.04,0.02,0.07
5.413,0.10,-0.05,0.00,0.11
5.423,0.12,-0.03,-0.02,0.12
5.433,0.11,-0.01,-0.04,0.11
5.443,0.10,-0.00,-0.05,0.11
5.453,0.11,0.00,-0.09,0.14
5.463,0.13,-0.03,-0.10,0.17
5.472,0.17,-0.02,-0.04,0.17
5.482,0.17,-0.01,0.02,0.17
5.492,0.12,-0.00,0.07,0.13
5.502,0.05,0.01,0.12,0.13
5.512,-0.03,0.01,0.15,0.16
5.523,-0.07,0.02,0.23,0.24
5.532,-0.06,0.00,0.12,0.13
5.542,-0.06,-0.01,0.07,0.09
5.552,-0.06,0.01,0.09,0.11
5.562,-0.07,0.02,0.01,0.07
5.572,-0.10,0.04,-0.01,0.11
5.582,-0.08,0.08,0.02,0.11
5.592,-0.03,0.06,0.04,0.08
5.602,0.02,0.03,0.10,0.11
5.612,0.03,0.01,0.13,0.13
5.622,0.05,-0.02,0.09,0.11
5.632,0.05,-0.04,0.15,0.16
5.642,0.04,-0.04,0.24,0.25
5.651,0.06,-0.02,0.15,0.16
5.661,0.06,-0.01,0.06,0.09
5.671,0.08,-0.01,0.03,0.08
5.681,0.09,0.01,0.06,0.10
5.691,0.06,-0.01,0.11,0.13
5.701,0.05,-0.02,0.15,0.16
5.711,0.03,-0.04,0.16,0.17
5.721,0.02,-0.07,0.16,0.18
5.731,0.02,-0.07,0.16,0.18
5.741,0.03,-0.03,0.11,0.11
5.751,0.05,0.01,0.10,0.11
5.761,0.07,0.02,0.06,0.09
5.771,0.06,-0.00,0.03,0.07
5.781,0.05,-0.04,0.05,0.08
5.791,0.05,-0.04,0.01,0.07
5.801,0.05,-0.04,0.01,0.06
5.811,0.08,-0.01,0.04,0.09
5.821,0.04,-0.01,0.09,0.10
5.831,0.02,-0.02,0.09,0.09
5.841,-0.01,-0.06,0.08,0.10
5.851,-0.03,-0.08,0.07,0.11
5.860,-0.03,-0.08,0.06,0.10
5.870,-0.04,-0.06,0.07,0.10
5.880,-0.07,-0.04,0.04,0.09
5.890,-0.04,-0.03,-0.03,0.06
5.900,-0.00,-0.00,-0.05,0.05
5.910,0.05,0.04,-0.05,0.08
5.920,0.04,0.04,-0.02,0.06
5.930,-0.01,-0.01,0.03,0.04
5.940,-0.07,-0.06,0.09,0.13
5.950,-0.13,-0.09,0.12,0.20
5.960,-0.14,-0.10,0.11,0.20
5.970,-0.06,-0.07,0.05,0.10
5.980,0.03,-0.02,-0.01,0.04
5.990,0.09,0.01,0.01,0.09
6.000,0.08,0.01,0.04,0.09
6.010,0.02,-0.02,0.06,0.07
6.020,-0.03,-0.08,0.10,0.13
6.030,-0.07,-0.11,0.15,0.20
6.040,-0.05,-0.09,0.13,0.17
6.050,-0.03,-0.04,0.10,0.12
6.059,-0.01,-0.00,0.08,0.08
6.070,-0.01,0.03,0.10,0.11
6.079,0.00,0.02,0.13,0.13
6.089,0.01,-0.01,0.10,0.10
6.100,0.03,-0.02,0.08,0.08
6.109,0.04,-0.05,0.09,0.11
6.119,0.03,-0.05,0.12,0.14
6.129,0.00,-0.03,0.16,0.16
6.139,-0.04,-0.00,0.17,0.18
6.149,-0.07,0.02,0.12,0.14
6.159,-0.09,-0.02,0.08,0.12
6.169,-0.09,-0.03,0.07,0.12
6.179,-0.08,-0.04,0.08,0.12
6.189,-0.06,-0.02,0.05,0.08
6.199,-0.03,-0.01,-0.01,0.03
6.209,-0.01,-0.02,-0.03,0.04
6.219,0.02,-0.04,-0.05,0.07
6.229,0.01,-0.05,-0.02,0.05
6.239,0.05,-0.03,-0.03,0.07
6.248,0.11,-0.01,-0.01,0.11
6.259,0.13,0.01,0.08,0.15
6.268,0.13,-0.01,0.12,0.18
6.278,0.07,-0.04,0.15,0.18
6.288,0.01,-0.07,0.21,0.22
6.298,-0.04,-0.08,0.19,0.21
6.308,-0.04,-0.04,0.12,0.13
6.318,-0.03,0.00,0.06,0.06
6.328,-0.00,0.03,-0.01,0.03
6.338,0.02,0.05,-0.04,0.07
6.348,0.02,0.01,-0.01,0.03
6.358,-0.00,-0.02,0.04,0.05
6.368,0.01,-0.04,-0.01,0.04
6.378,0.05,-0.03,-0.03,0.06
6.388,0.10,0.01,-0.03,0.10
6.398,0.13,0.03,-0.00,0.13
6.408,0.12,0.01,0.03,0.12
6.418,0.09,0.02,0.14,0.16
6.428,0.06,-0.03,0.21,0.22
6.438,0.05,-0.03,0.15,0.16
6.448,0.05,-0.05,0.09,0.11
6.458,0.04,-0.05,0.04,0.07
6.467,0.04,0.01,-0.01,0.04
6.477,0.06,0.07,-0.02,0.09
6.487,0.07,0.07,0.01,0.10
6.497,0.06,0.04,0.04,0.08
6.507,0.04,-0.02,0.06,0.07
