time,ax,ay,az,atotal
4.715,0.04,0.04,0.20,0.21
4.725,-0.09,0.02,0.19,0.21
4.735,-0.11,0.03,0.17,0.21
4.745,-0.10,0.03,0.22,0.24
4.754,-0.08,0.03,0.26,0.27
4.765,-0.03,0.00,0.21,0.21
4.775,-0.01,0.03,0.12,0.12
4.784,-0.02,0.03,0.03,0.04
4.794,0.02,0.04,-0.03,0.05
4.804,0.02,0.05,-0.04,0.06
4.814,0.07,0.05,0.01,0.09
4.824,0.11,0.02,0.00,0.11
4.834,0.14,0.03,-0.06,0.15
4.844,0.14,0.06,-0.06,0.17
4.854,0.19,0.06,-0.02,0.20
4.864,0.21,0.02,0.02,0.22
4.874,0.21,-0.00,0.05,0.22
4.884,0.15,-0.01,0.05,0.16
4.894,0.08,-0.03,0.13,0.16
4.904,0.05,-0.05,0.14,0.16
4.914,0.04,0.00,0.09,0.10
4.924,0.02,0.03,0.08,0.09
4.934,0.00,0.05,0.09,0.10
4.943,0.02,0.04,0.07,0.08
4.954,0.06,0.03,0.04,0.08
4.963,0.06,0.02,0.03,0.07
4.973,0.02,0.02,0.06,0.06
4.983,-0.01,0.01,0.11,0.11
4.993,-0.03,-0.00,0.12,0.12
5.003,-0.04,0.02,0.11,0.12
5.013,-0.04,0.08,0.09,0.13
5.023,-0.04,0.12,0.07,0.14
5.033,0.03,0.09,0.06,0.11
5.043,0.10,0.06,0.06,0.13
5.053,0.09,0.06,0.10,0.14
5.063,0.04,0.10,0.07,0.13
5.073,-0.02,0.11,0.01,0.11
5.083,-0.05,0.06,-0.03,0.09
5.093,-0.06,0.01,-0.09,0.11
5.103,-0.07,0.01,-0.16,0.18
5.113,-0.10,0.04,-0.16,0.19
5.123,-0.08,0.07,-0.11,0.16
5.133,-0.07,0.08,-0.11,0.15
5.142,-0.05,0.04,-0.08,0.10
5.152,-0.04,-0.04,0.02,0.06
5.162,-0.09,-0.12,0.11,0.19
5.173,-0.08,-0.12,0.17,0.23
5.182,0.03,-0.08,0.18,0.20
5.192,0.12,-0.03,0.13,0.18
5.202,0.03,0.00,0.06,0.07
5.212,-0.03,0.04,0.03,0.06
5.222,0.02,0.10,0.11,0.14
5.232,0.05,0.13,0.26,0.29
5.242,-0.01,0.14,0.25,0.29
5.252,-0.01,0.11,0.17,0.20
5.262,0.04,0.08,0.09,0.13
5.272,0.01,0.03,0.03,0.05
5.282,-0.04,-0.02,0.09,0.11
5.292,-0.06,-0.06,0.23,0.25
5.302,-0.10,-0.06,0.30,0.32
5.312,-0.15,-0.03,0.31,0.35
5.322,-0.16,0.03,0.32,0.36
5.331,-0.13,0.01,0.29,0.31
5.341,-0.15,-0.07,0.20,0.26
5.351,-0.20,-0.12,0.12,0.26
5.361,-0.24,-0.10,0.07,0.27
5.371,-0.21,-0.02,0.06,0.22
5.381,-0.16,-0.00,0.15,0.22
5.391,-0.03,-0.01,0.29,0.29
5.401,0.02,-0.06,0.33,0.33
