time,ax,ay,az,atotal
4.955,0.07,-0.04,0.21,0.22
4.965,0.10,0.01,0.26,0.28
4.975,0.12,0.05,0.24,0.27
4.985,0.13,0.09,0.17,0.23
4.995,0.06,0.10,0.17,0.20
5.005,0.02,0.09,0.15,0.17
5.015,-0.03,0.08,0.12,0.15
5.025,-0.08,0.07,0.08,0.13
5.035,-0.07,0.08,0.05,0.12
5.045,-0.04,0.05,0.07,0.09
5.055,-0.03,0.01,0.05,0.06
5.065,-0.01,-0.02,0.08,0.08
5.075,0.04,-0.05,0.12,0.14
5.085,0.08,-0.05,0.16,0.19
5.095,0.05,-0.07,0.18,0.20
5.105,-0.00,-0.09,0.14,0.17
5.115,-0.03,-0.12,0.08,0.14
5.125,0.03,-0.12,0.08,0.15
5.134,0.06,-0.10,0.06,0.13
5.144,0.10,-0.07,0.01,0.13
5.154,0.21,-0.03,-0.03,0.22
5.164,0.25,-0.01,-0.09,0.27
5.174,0.20,0.02,-0.13,0.24
5.184,0.09,0.03,-0.08,0.13
5.194,0.06,0.01,0.06,0.08
5.204,0.06,0.01,0.17,0.17
5.214,0.04,-0.02,0.22,0.23
5.224,-0.01,-0.02,0.20,0.20
5.234,-0.05,0.02,0.12,0.13
5.244,-0.14,0.07,0.09,0.18
5.254,-0.20,0.13,0.02,0.24
5.264,-0.22,0.13,-0.08,0.27
5.274,-0.20,0.08,-0.09,0.23
5.284,-0.14,0.02,0.01,0.14
5.294,-0.04,-0.02,0.08,0.09
5.304,0.09,-0.01,0.16,0.18
5.313,0.20,0.00,0.32,0.38
5.323,0.30,0.01,0.47,0.56
5.333,0.37,0.00,0.59,0.70
5.343,0.42,-0.01,0.60,0.73
5.353,0.50,-0.01,0.49,0.69
5.363,0.52,0.01,0.38,0.64
5.373,0.46,0.05,0.30,0.55
5.383,0.37,0.03,0.21,0.43
5.393,0.32,0.00,0.11,0.34
5.403,0.26,-0.02,-0.00,0.26
5.413,0.18,0.00,-0.07,0.19
5.423,0.08,0.04,-0.09,0.13
5.433,-0.02,0.05,-0.06,0.07
5.443,-0.04,0.00,0.03,0.05
5.453,-0.02,-0.06,0.08,0.11
5.463,-0.05,-0.07,0.03,0.09
5.473,-0.08,-0.05,-0.05,0.11
5.483,-0.15,0.00,-0.13,0.20
5.493,-0.24,0.04,-0.17,0.29
5.503,-0.29,0.04,-0.19,0.35
5.512,-0.23,0.04,-0.18,0.29
5.523,-0.15,0.04,-0.15,0.22
5.532,-0.13,0.06,-0.12,0.18
5.542,-0.12,0.09,-0.05,0.16
5.552,-0.07,0.09,0.00,0.11
5.562,0.01,0.10,0.09,0.13
5.572,0.05,0.05,0.19,0.20
5.582,0.01,0.01,0.18,0.18
5.592,-0.03,-0.01,0.11,0.11
5.602,-0.07,0.01,0.03,0.08
5.612,-0.09,0.05,-0.05,0.11
5.622,-0.10,0.06,-0.12,0.17
5.632,-0.07,0.04,-0.10,0.13
5.642,-0.06,0.01,-0.04,0.07
5.652,-0.07,-0.02,0.01,0.08
5.662,-0.10,-0.00,0.03,0.10
5.672,-0.11,0.02,0.03,0.12
5.682,-0.11,0.07,0.05,0.14
5.692,-0.14,0.06,0.05,0.16
