time,ax,ay,az,atotal
4.924,-0.03,-0.03,0.06,0.08
4.934,-0.01,-0.01,0.07,0.07
4.944,-0.00,0.02,0.07,0.07
4.954,0.01,0.02,0.06,0.07
4.964,0.00,0.02,0.05,0.06
4.974,-0.00,-0.01,0.06,0.06
4.984,-0.00,-0.03,0.06,0.07
4.994,-0.00,-0.02,0.07,0.07
5.004,-0.01,-0.02,0.07,0.07
5.014,0.00,-0.01,0.07,0.07
5.024,-0.01,-0.01,0.06,0.07
5.034,-0.01,0.01,0.07,0.07
5.044,-0.02,0.01,0.05,0.05
5.054,-0.01,-0.00,0.05,0.05
5.064,-0.02,-0.01,0.08,0.08
5.073,-0.02,-0.01,0.08,0.08
5.083,-0.01,-0.01,0.05,0.05
5.093,0.01,-0.01,0.06,0.06
5.103,0.01,0.01,0.07,0.07
5.113,0.01,-0.01,0.06,0.06
5.123,-0.03,-0.01,0.06,0.06
5.133,-0.04,-0.02,0.06,0.08
5.144,-0.02,-0.02,0.07,0.07
5.153,-0.00,-0.01,0.07,0.07
5.163,0.02,0.01,0.08,0.09
5.173,0.01,-0.00,0.08,0.08
5.183,-0.03,-0.01,0.05,0.06
5.193,-0.05,-0.00,0.07,0.08
5.203,-0.01,-0.01,0.06,0.06
5.213,-0.01,-0.01,0.06,0.06
5.223,0.00,-0.01,0.06,0.06
5.233,-0.00,-0.04,0.06,0.07
5.243,0.00,-0.01,0.06,0.06
5.252,0.02,-0.01,0.06,0.07
5.262,0.00,0.01,0.07,0.07
5.272,-0.04,0.02,0.07,0.08
5.282,-0.03,0.01,0.07,0.07
5.292,-0.05,0.00,0.06,0.07
5.302,-0.02,-0.02,0.05,0.05
5.312,-0.01,-0.03,0.05,0.06
5.322,0.01,-0.02,0.06,0.06
5.332,0.03,-0.01,0.06,0.06
5.342,0.02,0.00,0.07,0.07
5.352,-0.02,-0.01,0.08,0.08
5.362,-0.04,-0.01,0.06,0.07
5.372,-0.04,-0.02,0.07,0.08
5.382,-0.03,-0.01,0.07,0.08
5.392,0.01,0.01,0.06,0.06
5.402,0.02,0.01,0.06,0.06
5.412,0.01,0.02,0.04,0.04
5.422,0.00,-0.01,0.06,0.06
5.432,0.01,-0.03,0.08,0.08
5.442,-0.00,-0.04,0.06,0.07
5.451,-0.01,-0.02,0.07,0.07
5.462,-0.03,-0.01,0.06,0.07
5.471,-0.03,-0.00,0.05,0.06
5.481,-0.03,-0.01,0.05,0.06
5.491,-0.01,-0.02,0.06,0.06
5.501,-0.00,-0.03,0.07,0.07
5.511,-0.00,-0.03,0.07,0.07
5.521,0.00,-0.02,0.06,0.06
5.531,-0.01,0.00,0.06,0.07
5.541,-0.01,0.00,0.07,0.07
5.551,-0.02,0.01,0.07,0.07
5.561,-0.00,-0.01,0.06,0.06
5.571,-0.01,-0.01,0.06,0.06
5.581,0.01,-0.02,0.05,0.05
5.591,-0.02,-0.01,0.07,0.07
5.601,-0.05,0.01,0.07,0.08
5.611,-0.02,0.01,0.06,0.07
5.621,0.00,-0.01,0.05,0.05
5.631,0.03,-0.02,0.08,0.09
5.640,0.02,-0.02,0.08,0.08
5.650,0.02,-0.01,0.07,0.07
5.660,-0.02,0.01,0.06,0.06
5.670,-0.02,0.04,0.05,0.07
5.680,-0.02,0.05,0.07,0.09
5.690,-0.03,0.02,0.06,0.07
5.700,-0.05,-0.02,0.06,0.07
5.710,-0.01,-0.03,0.05,0.05
5.720,-0.01,-0.04,0.05,0.06
5.730,-0.03,-0.03,0.04,0.06
5.740,0.01,0.01,0.07,0.07
5.750,0.02,0.03,0.07,0.08
5.760,0.00,0.01,0.07,0.07
5.770,0.01,-0.01,0.07,0.07
5.780,0.01,-0.04,0.06,0.07
5.790,-0.01,-0.06,0.05,0.08
5.800,-0.03,-0.05,0.04,0.07
5.810,-0.02,-0.01,0.06,0.07
5.820,-0.00,0.03,0.07,0.07
5.829,-0.00,0.03,0.07,0.07
5.839,-0.02,0.02,0.06,0.07
5.849,-0.01,-0.02,0.06,0.07
5.859,-0.02,-0.03,0.03,0.05
5.869,-0.01,-0.05,0.05,0.07
5.879,-0.01,-0.03,0.06,0.06
5.889,-0.03,-0.01,0.05,0.06
5.899,-0.02,0.02,0.06,0.06
5.909,-0.02,0.02,0.05,0.06
5.919,-0.01,0.00,0.07,0.07
5.929,-0.00,0.00,0.08,0.08
5.939,0.02,-0.02,0.07,0.07
5.949,-0.00,-0.03,0.06,0.07
5.959,-0.04,-0.03,0.06,0.08
5.969,-0.06,-0.02,0.07,0.09
5.979,-0.04,-0.01,0.06,0.07
5.989,-0.01,-0.00,0.06,0.06
5.999,0.01,-0.01,0.08,0.08
6.008,0.06,0.01,0.09,0.11
6.018,0.04,0.03,0.08,0.10
6.028,-0.01,0.02,0.07,0.07
6.038,-0.03,-0.01,0.06,0.07
6.048,-0.07,-0.04,0.05,0.09
6.058,-0.07,-0.06,0.05,0.11
6.068,-0.03,-0.05,0.04,0.07
6.078,-0.00,-0.01,0.06,0.06
6.088,-0.00,0.03,0.09,0.09
6.098,0.03,0.03,0.08,0.09
6.108,0.02,0.03,0.07,0.08
6.118,-0.01,-0.01,0.08,0.08
6.128,-0.03,-0.02,0.07,0.08
6.138,-0.02,-0.05,0.05,0.07
6.148,-0.03,-0.03,0.05,0.07
6.158,-0.03,-0.03,0.06,0.07
6.168,-0.02,0.01,0.08,0.08
6.178,-0.02,0.04,0.09,0.10
6.188,0.01,0.04,0.07,0.08
6.198,0.02,0.01,0.07,0.07
6.208,0.01,-0.01,0.06,0.06
6.217,0.01,-0.03,0.07,0.07
6.228,-0.02,-0.05,0.06,0.08
6.237,-0.03,-0.04,0.05,0.07
6.247,-0.02,-0.02,0.07,0.07
6.257,-0.03,-0.01,0.09,0.10
6.267,-0.00,0.01,0.07,0.07
6.277,0.02,-0.00,0.06,0.06
6.287,0.03,-0.00,0.06,0.07
6.297,0.02,-0.01,0.06,0.06
6.307,-0.00,-0.01,0.06,0.06
6.317,0.00,-0.01,0.05,0.05
6.327,-0.02,-0.03,0.06,0.07
6.337,-0.04,-0.00,0.07,0.08
6.347,-0.04,0.02,0.08,0.09
6.357,-0.03,0.01,0.06,0.06
6.367,0.00,0.01,0.06,0.06
6.377,0.01,-0.01,0.06,0.06
6.387,-0.00,-0.01,0.06,0.07
6.396,-0.01,-0.04,0.06,0.07
6.406,-0.01,-0.05,0.05,0.07
6.416,-0.02,-0.01,0.06,0.06
6.426,-0.02,0.00,0.08,0.09
6.436,-0.03,0.01,0.06,0.06
6.446,-0.03,0.01,0.05,0.06
6.456,-0.02,-0.01,0.06,0.06
6.466,-0.00,-0.02,0.08,0.09
6.476,0.01,-0.02,0.07,0.07
6.486,0.01,-0.01,0.05,0.05
6.496,-0.00,-0.01,0.06,0.06
6.506,-0.02,0.00,0.07,0.07
6.516,-0.01,-0.01,0.06,0.06
6.526,-0.01,-0.00,0.06,0.06
6.536,0.00,-0.02,0.07,0.07
