time,ax,ay,az,atotal
3.831,0.07,0.03,-0.01,0.07
3.841,-0.03,0.07,-0.11,0.13
3.851,-0.13,0.07,-0.16,0.22
3.860,-0.14,0.06,-0.14,0.21
3.871,-0.12,0.00,-0.07,0.14
3.880,-0.05,-0.05,0.01,0.07
3.891,0.02,-0.06,0.14,0.16
3.900,0.02,-0.08,0.29,0.30
3.910,-0.03,-0.07,0.36,0.37
3.920,-0.03,-0.11,0.30,0.32
3.930,-0.01,-0.14,0.21,0.26
3.940,0.01,-0.15,0.14,0.20
3.950,0.04,-0.07,0.08,0.12
3.960,0.04,0.01,0.04,0.06
3.970,0.04,0.07,0.03,0.08
3.980,0.06,0.08,0.04,0.11
3.990,0.15,0.03,0.11,0.19
4.000,0.20,-0.03,0.17,0.27
4.010,0.21,-0.09,0.19,0.29
4.020,0.14,-0.10,0.19,0.26
4.030,0.04,-0.07,0.17,0.19
4.040,0.02,-0.07,0.15,0.17
4.050,0.01,-0.07,0.05,0.09
4.060,0.00,-0.04,-0.09,0.10
4.070,-0.05,0.02,-0.20,0.21
4.079,-0.08,0.11,-0.24,0.27
4.090,-0.03,0.16,-0.22,0.27
4.099,0.12,0.17,-0.06,0.22
4.109,0.23,0.11,0.18,0.31
4.119,0.25,-0.01,0.26,0.37
4.129,0.26,-0.11,0.24,0.36
4.139,0.16,-0.14,0.24,0.32
4.149,0.03,-0.12,0.19,0.23
4.159,-0.01,-0.06,0.09,0.11
4.169,0.00,-0.01,0.05,0.06
4.179,-0.03,0.04,0.12,0.13
4.189,0.00,0.04,0.14,0.15
4.199,0.10,0.03,0.06,0.13
4.209,0.10,0.03,-0.03,0.11
4.219,-0.00,0.06,-0.09,0.11
4.229,-0.12,0.11,-0.15,0.22
4.239,-0.19,0.15,-0.19,0.31
4.249,-0.25,0.10,-0.14,0.30
4.258,-0.15,-0.01,-0.05,0.16
4.268,0.05,-0.12,0.11,0.17
4.278,0.22,-0.17,0.18,0.34
4.288,0.24,-0.19,0.26,0.40
4.298,0.09,-0.15,0.26,0.31
4.308,0.06,-0.03,0.20,0.21
4.318,0.16,-0.00,0.17,0.23
4.328,0.31,-0.03,0.20,0.37
4.338,0.35,-0.07,0.29,0.46
4.348,0.19,-0.02,0.31,0.36
4.358,0.01,0.03,0.19,0.20
4.368,-0.10,0.06,0.12,0.17
4.378,-0.08,0.04,0.04,0.10
4.388,0.04,-0.02,0.02,0.05
4.398,0.17,-0.08,0.08,0.20
4.408,0.26,-0.04,0.19,0.32
4.418,0.21,0.03,0.26,0.33
4.428,0.07,0.08,0.21,0.24
4.438,-0.01,0.11,0.10,0.15
4.448,-0.02,0.09,0.02,0.09
4.458,0.06,0.07,0.05,0.10
4.468,0.14,0.04,0.16,0.22
4.477,0.10,0.07,0.22,0.25
4.488,-0.02,0.10,0.16,0.19
4.497,-0.07,0.07,0.05,0.11
4.507,-0.08,-0.03,0.02,0.09
4.517,-0.06,-0.08,-0.01,0.10
4.527,-0.07,-0.07,-0.02,0.10
4.537,-0.12,-0.04,-0.00,0.13
4.547,-0.19,0.00,0.06,0.20
4.557,-0.22,-0.03,0.11,0.25
4.567,-0.15,-0.14,0.13,0.24
4.577,-0.04,-0.22,0.14,0.26
