time,ax,ay,az,atotal
2.925,0.03,0.03,0.11,0.12
2.935,0.05,0.11,0.02,0.12
2.945,-0.09,0.17,0.14,0.24
2.955,-0.18,0.05,0.12,0.23
2.965,-0.14,-0.05,0.05,0.15
2.975,-0.00,-0.01,0.09,0.09
2.985,0.06,0.06,0.07,0.12
2.995,0.07,0.10,0.11,0.17
3.005,0.12,0.09,0.07,0.16
3.015,0.13,0.08,0.06,0.17
3.025,0.06,0.07,0.08,0.13
3.034,-0.06,0.03,0.12,0.14
3.045,-0.09,0.03,0.05,0.11
3.055,-0.06,0.10,0.07,0.14
3.064,-0.05,0.07,0.11,0.14
3.074,0.02,-0.01,0.07,0.07
3.084,0.09,0.03,0.11,0.14
3.094,0.15,0.10,0.05,0.19
3.104,0.09,0.12,0.07,0.17
3.114,0.01,0.06,0.14,0.15
3.124,-0.01,0.03,0.08,0.08
3.134,-0.03,0.07,0.06,0.09
3.144,-0.09,0.06,0.10,0.15
3.154,-0.04,0.01,0.12,0.12
3.164,0.06,0.05,0.07,0.11
3.174,0.09,0.14,0.08,0.18
3.184,0.05,0.10,0.09,0.14
3.194,0.02,0.03,0.11,0.12
3.204,0.04,0.01,0.05,0.07
3.214,0.04,0.05,0.05,0.08
3.224,-0.02,0.07,0.10,0.13
3.233,-0.04,0.04,0.09,0.11
3.243,0.02,0.07,0.07,0.10
3.254,0.02,0.10,0.09,0.14
3.263,-0.01,0.04,0.08,0.09
3.273,-0.01,0.04,0.13,0.14
3.283,0.04,0.08,0.10,0.13
3.293,0.05,0.06,0.04,0.08
3.303,-0.00,0.04,0.10,0.11
3.313,0.00,0.02,0.08,0.08
3.323,0.03,0.06,0.04,0.08
3.333,0.02,0.10,0.11,0.14
3.343,-0.00,0.05,0.08,0.09
3.353,-0.00,0.04,0.10,0.11
3.363,0.06,0.09,0.11,0.16
3.373,0.06,0.08,0.05,0.12
3.383,-0.05,0.04,0.10,0.12
3.393,-0.03,0.01,0.10,0.10
3.403,0.03,0.04,0.02,0.05
3.413,0.01,0.05,0.04,0.06
3.423,-0.03,0.05,0.14,0.15
3.432,0.04,0.06,0.09,0.11
3.442,0.11,0.11,0.04,0.16
3.453,0.05,0.09,0.10,0.14
3.462,-0.01,0.02,0.10,0.10
3.472,-0.03,0.02,0.10,0.10
3.482,-0.02,0.06,0.08,0.10
3.492,-0.02,0.02,0.09,0.09
3.502,-0.00,0.02,0.13,0.13
3.512,0.06,0.08,0.09,0.13
3.522,0.08,0.13,0.08,0.17
3.532,-0.00,0.09,0.09,0.13
3.542,-0.03,-0.02,0.08,0.09
3.552,0.05,-0.01,0.06,0.08
3.562,0.06,0.07,0.08,0.12
3.572,0.07,0.08,0.10,0.14
3.582,0.08,0.07,0.07,0.12
3.592,0.04,0.09,0.07,0.12
3.602,-0.04,0.11,0.05,0.13
3.612,-0.13,0.09,0.06,0.17
3.622,-0.16,0.01,0.14,0.21
3.632,-0.03,-0.01,0.06,0.07
3.642,0.05,0.04,0.11,0.12
3.651,0.08,0.05,0.08,0.13
3.661,0.13,0.06,0.08,0.16
3.672,0.16,0.11,0.07,0.21
3.681,0.11,0.13,0.07,0.18
3.691,-0.04,0.06,0.09,0.11
3.701,-0.13,-0.00,0.10,0.16
3.711,-0.11,0.01,0.06,0.13
3.721,-0.07,0.04,0.09,0.12
3.731,-0.01,0.01,0.12,0.12
3.741,0.09,0.01,0.06,0.10
3.751,0.21,0.11,0.04,0.24
3.761,0.17,0.13,0.11,0.24
3.771,0.06,0.09,0.09,0.14
3.781,-0.05,0.02,0.07,0.09
3.791,-0.10,0.04,0.05,0.12
3.801,-0.10,0.04,0.09,0.14
3.811,-0.07,0.00,0.12,0.14
3.821,0.01,0.01,0.06,0.07
3.831,0.12,0.12,0.10,0.20
3.841,0.12,0.12,0.10,0.20
3.851,0.09,0.05,0.07,0.13
3.860,0.00,0.04,0.04,0.06
3.870,-0.10,0.09,0.07,0.15
3.880,-0.18,0.05,0.07,0.19
3.890,-0.15,-0.01,0.12,0.19
3.900,-0.03,0.04,0.06,0.08
3.910,0.06,0.13,0.13,0.19
3.920,0.07,0.14,0.12,0.20
3.930,0.10,0.02,0.04,0.12
3.940,0.15,0.01,0.06,0.16
3.950,0.08,0.05,0.07,0.12
3.960,-0.02,0.04,0.07,0.08
3.970,-0.05,0.02,0.07,0.08
3.980,-0.03,0.05,0.11,0.12
3.990,0.01,0.09,0.08,0.12
3.999,0.00,0.07,0.11,0.13
4.010,-0.00,0.03,0.12,0.12
4.020,0.08,0.01,0.04,0.09
4.030,0.05,0.06,0.08,0.11
4.039,-0.03,0.05,0.12,0.13
4.049,0.06,-0.00,0.05,0.08
4.059,0.01,0.05,0.11,0.12
4.069,-0.01,0.10,0.07,0.12
4.079,-0.00,0.07,0.06,0.09
4.089,-0.02,0.01,0.12,0.12
4.099,0.01,0.04,0.06,0.07
4.109,0.02,0.07,0.07,0.10
4.119,0.04,0.03,0.10,0.11
4.129,0.15,0.01,0.07,0.16
4.139,0.14,0.11,0.09,0.20
4.149,0.03,0.14,0.09,0.17
4.159,-0.09,0.03,0.06,0.11
4.169,-0.13,-0.03,0.12,0.18
4.179,-0.10,0.02,0.11,0.15
4.189,-0.07,0.04,0.09,0.11
4.199,0.03,0.00,0.12,0.12
4.209,0.21,0.04,0.07,0.23
4.218,0.26,0.14,0.01,0.30
4.228,0.13,0.18,0.13,0.26
4.239,-0.03,0.07,0.07,0.10
4.248,-0.13,-0.03,0.08,0.15
4.258,-0.14,-0.00,0.11,0.18
4.268,-0.09,0.03,0.11,0.14
4.278,-0.01,0.06,0.08,0.10
4.288,0.07,0.12,0.08,0.16
4.298,0.10,0.14,0.07,0.19
4.308,0.09,0.06,0.07,0.12
4.318,0.03,-0.03,0.08,0.09
4.328,0.01,-0.01,0.11,0.11
4.338,0.02,0.10,0.05,0.11
4.348,-0.03,0.05,0.08,0.10
4.358,0.01,0.02,0.11,0.11
4.368,0.08,0.07,0.08,0.13
4.378,0.04,0.14,0.07,0.16
4.388,-0.05,0.08,0.09,0.13
4.398,-0.07,-0.02,0.07,0.10
4.407,-0.01,-0.01,0.09,0.09
4.417,0.07,0.05,0.06,0.10
4.428,0.03,0.05,0.11,0.13
4.438,0.05,0.04,0.09,0.11
4.447,0.12,0.11,0.08,0.18
4.457,0.07,0.11,0.08,0.15
4.467,-0.06,0.04,0.11,0.13
4.477,-0.08,0.02,0.10,0.13
4.487,-0.05,0.04,0.06,0.09
4.497,0.01,0.06,0.06,0.09
4.507,0.01,0.03,0.12,0.12
4.517,0.06,0.04,0.08,0.10
4.527,0.11,0.13,0.07,0.18
4.537,0.02,0.12,0.10,0.16
4.547,-0.09,0.03,0.08,0.12
4.557,-0.02,0.01,0.09,0.10
4.567,0.04,0.03,0.07,0.09
4.577,0.01,0.02,0.06,0.06
4.587,0.00,0.06,0.10,0.12
4.597,0.02,0.10,0.12,0.15
4.607,0.04,0.10,0.06,0.12
4.616,-0.03,0.02,0.08,0.08
4.627,-0.08,-0.05,0.08,0.13
4.636,0.01,-0.01,0.08,0.09
4.646,0.15,0.08,0.06,0.18
4.656,0.17,0.08,0.07,0.20
4.666,0.14,0.07,0.07,0.17
4.676,0.09,0.11,0.09,0.17
4.686,0.02,0.10,0.05,0.11
4.696,-0.17,0.01,0.13,0.21
4.706,-0.21,-0.04,0.11,0.24
4.716,-0.03,0.01,0.08,0.08
4.726,0.04,0.10,0.09,0.14
4.736,0.03,0.18,0.07,0.19
4.746,0.06,0.03,0.07,0.09
4.756,0.17,-0.07,0.10,0.21
4.766,0.14,0.05,0.09,0.17
4.776,-0.04,0.11,0.08,0.14
4.786,-0.12,0.06,0.10,0.17
4.796,-0.06,-0.01,0.07,0.09
4.806,0.01,0.02,0.07,0.08
4.815,-0.03,0.05,0.12,0.13
4.826,0.06,0.06,0.06,0.11
4.835,0.16,0.12,0.07,0.21
4.845,0.08,0.14,0.11,0.19
4.855,-0.07,0.05,0.12,0.15
4.865,-0.11,-0.01,0.09,0.14
4.875,-0.06,0.02,0.11,0.13
4.885,-0.04,0.16,0.07,0.18
4.895,-0.05,0.01,0.15,0.16
4.905,0.08,-0.04,0.12,0.15
4.915,0.13,0.06,0.10,0.17
4.925,0.09,0.11,0.18,0.23
4.935,-0.02,0.04,0.05,0.06
4.945,-0.04,-0.02,0.03,0.05
4.955,0.01,0.03,0.06,0.07
4.965,0.04,0.05,0.04,0.08
4.975,0.03,0.09,0.06,0.11
4.985,0.00,0.14,0.02,0.14
4.994,0.00,0.13,0.06,0.14
5.005,0.04,0.08,0.01,0.09
5.014,0.03,-0.01,0.06,0.07
5.024,0.00,-0.06,0.10,0.12
5.034,0.05,-0.03,0.13,0.14
5.044,0.03,0.06,0.09,0.12
5.054,-0.02,0.10,0.05,0.11
5.064,0.03,0.06,0.08,0.11
5.074,0.09,0.09,0.07,0.14
5.084,0.03,0.07,0.06,0.10
5.094,-0.06,0.02,0.08,0.10
5.104,-0.06,0.02,0.05,0.08
5.114,-0.00,0.03,0.10,0.10
5.124,0.05,0.03,0.15,0.16
5.134,0.10,0.03,0.09,0.13
5.144,0.12,0.08,0.09,0.18
5.154,0.10,0.13,0.06,0.17
5.164,0.06,0.08,0.09,0.13
5.174,0.00,0.00,0.15,0.15
5.184,-0.02,-0.01,0.07,0.07
5.194,-0.07,0.07,0.02,0.10
5.204,-0.13,0.15,0.06,0.21
