time,ax,ay,az,atotal
3.731,0.20,-0.03,0.13,0.24
3.741,0.14,-0.08,0.15,0.23
3.751,0.11,-0.08,0.13,0.19
3.761,0.09,-0.06,0.13,0.17
3.771,0.02,-0.08,0.09,0.12
3.780,-0.03,-0.07,0.06,0.10
3.791,-0.11,-0.00,0.08,0.13
3.800,-0.12,0.09,0.13,0.20
3.810,-0.10,0.18,0.12,0.24
3.820,-0.07,0.18,0.09,0.21
3.830,-0.03,0.11,0.12,0.17
3.840,0.06,0.03,0.23,0.24
3.850,0.18,0.06,0.29,0.35
3.860,0.25,0.12,0.25,0.37
3.870,0.23,0.08,0.21,0.32
3.880,0.14,0.12,0.13,0.22
3.890,0.03,0.15,0.09,0.18
3.900,-0.04,0.10,0.14,0.17
3.910,-0.07,0.03,0.16,0.18
3.920,-0.08,0.00,0.13,0.15
3.930,-0.08,0.01,0.10,0.13
3.940,-0.07,0.02,0.07,0.10
3.950,-0.07,0.02,0.12,0.14
3.960,-0.05,0.01,0.12,0.13
3.969,-0.04,0.08,0.10,0.14
3.979,-0.05,0.16,0.08,0.18
3.989,-0.07,0.14,0.06,0.17
3.999,-0.12,0.08,0.01,0.14
4.009,-0.17,0.01,-0.06,0.18
4.019,-0.19,-0.01,-0.08,0.21
4.029,-0.16,0.04,-0.08,0.18
4.039,-0.08,0.10,-0.07,0.14
4.049,0.05,0.10,-0.04,0.12
4.059,0.18,0.06,0.00,0.19
4.069,0.30,0.05,0.05,0.31
4.079,0.36,0.03,0.11,0.37
4.089,0.34,0.05,0.09,0.36
4.099,0.29,0.10,0.02,0.31
4.109,0.16,0.06,0.01,0.17
4.119,0.01,-0.02,0.13,0.13
4.129,-0.06,-0.00,0.10,0.12
4.139,-0.12,-0.01,0.02,0.12
4.149,-0.20,-0.07,-0.05,0.22
4.158,-0.23,-0.07,0.01,0.24
4.168,-0.24,-0.09,-0.01,0.26
4.178,-0.23,-0.11,-0.05,0.26
4.188,-0.16,-0.05,-0.00,0.17
4.198,-0.09,0.02,0.06,0.11
4.208,-0.03,0.03,0.22,0.23
4.218,-0.03,0.06,0.29,0.30
4.228,-0.09,0.12,0.26,0.31
4.238,-0.20,0.11,0.22,0.31
4.248,-0.21,0.09,0.22,0.31
4.258,-0.16,0.07,0.29,0.34
4.268,-0.08,0.06,0.29,0.31
4.278,-0.04,0.11,0.23,0.25
4.288,-0.01,0.16,0.17,0.23
4.298,-0.03,0.16,0.16,0.22
4.308,0.02,0.15,0.16,0.22
4.318,0.11,0.17,0.07,0.22
4.328,0.15,0.10,-0.06,0.19
4.338,0.14,-0.01,-0.05,0.15
4.348,0.12,0.00,-0.06,0.13
4.357,0.05,0.03,-0.05,0.08
4.367,-0.05,-0.00,-0.02,0.05
