time,ax,ay,az,atotal
4.348,-0.09,-0.02,0.11,0.14
4.358,-0.09,-0.07,0.30,0.32
4.368,-0.05,-0.12,0.38,0.40
4.378,-0.06,-0.15,0.26,0.30
4.388,-0.01,-0.10,0.06,0.11
4.398,0.06,-0.03,-0.11,0.13
4.408,0.12,-0.00,-0.18,0.22
4.418,0.12,0.00,-0.18,0.22
4.428,0.06,-0.03,-0.13,0.14
4.437,-0.00,-0.04,-0.06,0.07
4.447,-0.01,-0.04,0.00,0.04
4.457,-0.00,-0.05,0.05,0.07
4.467,0.02,-0.05,0.05,0.08
4.477,0.08,-0.07,0.05,0.12
4.487,0.02,-0.08,0.03,0.09
4.497,-0.05,-0.12,0.06,0.14
4.507,-0.06,-0.14,0.16,0.22
4.517,-0.01,-0.13,0.19,0.23
4.527,0.01,-0.10,0.15,0.18
4.537,0.03,-0.07,0.09,0.11
4.547,0.02,-0.04,-0.01,0.05
4.557,0.06,-0.01,-0.07,0.09
4.567,0.12,-0.01,-0.10,0.16
4.577,0.09,0.00,-0.09,0.13
4.587,0.04,0.00,-0.08,0.09
4.597,0.00,0.01,0.05,0.05
4.607,-0.09,-0.04,0.09,0.13
4.617,-0.10,-0.05,0.11,0.16
4.626,-0.02,-0.04,0.17,0.17
4.636,0.05,-0.04,0.16,0.17
4.646,0.10,-0.06,0.11,0.16
4.656,0.15,-0.06,0.16,0.23
4.666,0.20,-0.03,0.23,0.31
4.676,0.16,-0.04,0.20,0.26
4.686,0.04,-0.06,0.17,0.19
4.696,-0.06,-0.07,0.12,0.15
4.706,-0.13,-0.06,-0.03,0.14
4.716,-0.14,-0.02,-0.20,0.24
4.726,-0.05,-0.01,-0.23,0.24
4.736,0.15,-0.01,-0.18,0.23
4.746,0.30,-0.04,0.01,0.30
4.756,0.31,-0.09,0.25,0.40
4.766,0.14,-0.16,0.42,0.47
4.776,-0.00,-0.16,0.30,0.34
4.786,-0.06,-0.05,0.24,0.25
4.796,-0.14,0.06,0.06,0.16
4.806,-0.16,0.10,-0.15,0.24
4.816,-0.10,0.09,-0.18,0.22
4.826,-0.09,0.02,-0.08,0.12
4.835,-0.15,-0.07,0.02,0.16
4.846,-0.11,-0.13,0.14,0.22
4.855,0.01,-0.12,0.27,0.29
4.865,0.11,-0.09,0.28,0.32
4.875,0.12,-0.08,0.24,0.28
4.885,0.07,-0.07,0.16,0.18
4.895,0.05,-0.07,0.07,0.11
4.905,0.05,-0.08,0.05,0.11
4.915,0.08,-0.09,0.06,0.14
4.925,0.08,-0.10,0.00,0.13
4.935,0.04,-0.08,-0.06,0.11
4.945,0.00,-0.04,-0.03,0.05
4.955,-0.04,-0.02,0.04,0.06
4.965,-0.12,-0.01,0.08,0.14
4.975,-0.17,-0.03,0.07,0.18
4.985,-0.12,-0.02,0.03,0.13
4.995,-0.17,-0.03,0.04,0.18
5.005,-0.18,-0.03,0.05,0.19
5.015,-0.04,-0.03,0.06,0.08
5.025,0.08,-0.03,0.08,0.12
5.034,0.17,-0.05,0.18,0.25
5.044,0.25,-0.10,0.31,0.41
5.054,0.17,-0.16,0.21,0.31
5.064,0.06,-0.15,0.17,0.24
5.074,0.01,-0.11,0.08,0.14
5.084,-0.03,-0.07,-0.06,0.09
5.094,0.01,-0.00,-0.23,0.23
5.104,0.05,0.03,-0.30,0.31
5.114,0.04,0.03,-0.27,0.28
5.124,0.10,0.03,-0.12,0.16
5.134,0.16,-0.05,0.14,0.22
5.144,0.15,-0.16,0.49,0.54
5.154,0.10,-0.24,0.53,0.59
5.164,0.03,-0.17,0.41,0.44
5.174,-0.06,-0.05,0.35,0.36
5.184,-0.12,0.03,0.12,0.17
5.194,-0.15,0.06,-0.13,0.20
5.204,-0.24,0.05,-0.19,0.30
5.213,-0.18,0.03,-0.16,0.24
5.223,-0.08,-0.02,-0.09,0.13
5.233,0.03,-0.07,0.01,0.07
5.243,0.11,-0.10,0.11,0.18
5.253,0.04,-0.10,0.14,0.18
5.263,-0.03,-0.13,0.14,0.19
5.273,-0.06,-0.12,0.16,0.21
5.283,-0.09,-0.09,0.13,0.18
5.293,-0.10,-0.07,0.08,0.15
5.303,-0.04,-0.04,0.02,0.07
5.313,-0.01,-0.03,-0.08,0.08
5.323,0.00,-0.03,-0.19,0.20
5.333,0.04,-0.02,-0.28,0.29
5.343,0.06,0.02,-0.27,0.28
5.353,0.07,0.06,-0.15,0.18
5.363,0.12,0.03,0.08,0.15
5.373,0.10,-0.07,0.31,0.33
5.383,-0.04,-0.18,0.48,0.51
5.393,-0.12,-0.22,0.45,0.52
5.402,-0.11,-0.16,0.32,0.38
5.412,-0.06,-0.06,0.13,0.15
5.423,0.02,0.03,-0.08,0.09
5.432,0.07,0.07,-0.19,0.21
5.442,0.02,0.05,-0.17,0.18
5.452,-0.02,-0.01,-0.03,0.04
5.462,-0.01,-0.07,0.12,0.13
5.472,0.04,-0.11,0.19,0.22
5.482,0.12,-0.10,0.19,0.24
5.492,0.15,-0.04,0.20,0.26
5.502,0.14,-0.04,0.23,0.27
5.512,0.15,-0.06,0.18,0.24
5.522,0.16,-0.09,0.12,0.22
5.532,0.11,-0.10,0.07,0.16
5.542,-0.02,-0.06,0.02,0.07
5.552,-0.14,-0.02,-0.10,0.18
5.562,-0.22,0.03,-0.18,0.29
5.572,-0.25,0.06,-0.23,0.35
5.582,-0.21,0.06,-0.14,0.26
5.592,-0.20,-0.01,0.00,0.20
5.601,-0.18,-0.11,0.14,0.25
5.611,-0.03,-0.16,0.25,0.30
5.621,0.10,-0.14,0.26,0.31
5.631,0.19,-0.08,0.20,0.29
5.641,0.19,-0.01,0.14,0.24
5.651,0.17,0.00,0.08,0.19
5.661,0.08,-0.04,0.09,0.13
5.671,-0.04,-0.10,0.09,0.14
5.681,-0.08,-0.13,0.07,0.17
5.691,-0.01,-0.09,0.08,0.12
5.701,0.03,-0.03,0.07,0.08
5.711,-0.01,-0.01,0.04,0.04
5.721,-0.00,-0.03,0.04,0.05
5.731,0.05,-0.07,0.02,0.09
5.741,0.09,-0.10,0.02,0.13
5.751,0.07,-0.08,0.04,0.11
5.761,0.05,-0.06,0.03,0.08
5.771,0.07,-0.04,0.08,0.11
5.781,0.05,-0.01,0.15,0.16
5.791,-0.01,-0.02,0.18,0.18
5.800,-0.13,-0.02,0.17,0.21
5.811,-0.21,-0.01,0.12,0.24
5.820,-0.23,-0.01,0.06,0.24
5.830,-0.18,-0.03,-0.00,0.19
5.840,-0.08,-0.02,-0.09,0.13
5.850,0.05,-0.03,-0.09,0.11
5.860,0.15,-0.02,0.01,0.15
5.870,0.19,-0.05,0.16,0.25
5.880,0.22,-0.14,0.42,0.49
5.890,0.24,-0.24,0.60,0.69
5.900,0.20,-0.24,0.39,0.50
5.910,0.04,-0.15,0.31,0.35
5.920,-0.16,-0.06,0.06,0.18
5.930,-0.16,0.02,-0.25,0.30
5.940,-0.10,0.07,-0.38,0.40
5.950,-0.03,0.06,-0.29,0.29
5.960,-0.02,-0.01,-0.08,0.08
5.970,-0.06,-0.12,0.13,0.19
5.980,0.01,-0.17,0.30,0.35
5.990,0.02,-0.18,0.32,0.37
6.000,-0.03,-0.13,0.19,0.23
6.010,-0.03,-0.07,0.04,0.09
6.019,-0.02,0.01,-0.08,0.09
6.029,-0.07,0.05,-0.13,0.16
6.039,-0.12,0.02,-0.14,0.18
6.049,-0.07,-0.01,-0.14,0.16
6.059,-0.04,-0.01,-0.18,0.18
6.069,0.01,0.01,-0.12,0.12
6.079,0.07,-0.00,0.04,0.08
6.089,0.06,-0.07,0.16,0.18
6.099,0.06,-0.17,0.18,0.26
6.109,0.11,-0.23,0.14,0.29
6.119,0.17,-0.19,0.05,0.26
6.129,0.24,-0.09,-0.08,0.27
6.139,0.17,-0.01,-0.15,0.23
6.149,0.00,0.05,-0.15,0.15
6.159,-0.05,0.06,-0.17,0.19
6.169,-0.13,0.05,-0.11,0.18
6.179,-0.17,0.00,-0.00,0.17
6.189,-0.11,-0.00,0.13,0.17
6.199,-0.06,-0.04,0.27,0.28
6.208,0.03,-0.07,0.41,0.41
6.218,0.05,-0.11,0.49,0.51
6.228,0.03,-0.14,0.50,0.52
6.238,-0.04,-0.10,0.34,0.36
6.248,-0.06,-0.06,0.13,0.16
6.258,-0.02,0.01,-0.05,0.05
6.268,0.00,0.07,-0.19,0.20
6.278,0.03,0.10,-0.20,0.23
6.288,0.03,0.07,-0.11,0.13
6.298,0.02,0.00,0.07,0.07
6.308,0.01,-0.06,0.26,0.26
6.318,0.04,-0.12,0.39,0.41
6.328,0.08,-0.13,0.46,0.48
6.338,0.11,-0.13,0.51,0.54
6.348,0.08,-0.11,0.41,0.44
6.358,0.04,-0.09,0.25,0.27
6.368,0.01,-0.06,0.08,0.10
6.378,0.01,-0.01,-0.08,0.08
6.388,0.07,0.03,-0.17,0.18
6.397,0.12,0.03,-0.16,0.20
6.407,0.15,0.00,-0.05,0.16
6.417,0.16,-0.08,0.18,0.25
