time,ax,ay,az,atotal
3.671,0.10,0.06,0.16,0.20
3.681,0.04,0.13,0.16,0.21
3.691,-0.05,0.13,0.15,0.20
3.701,-0.04,0.08,0.13,0.16
3.711,0.10,-0.02,0.15,0.18
3.721,0.16,-0.06,0.22,0.27
3.731,0.09,0.00,0.23,0.25
3.741,0.04,0.11,0.18,0.22
3.751,-0.01,0.16,0.19,0.25
3.761,-0.01,0.13,0.21,0.24
3.771,-0.02,0.06,0.26,0.26
3.781,-0.07,-0.00,0.33,0.33
3.790,-0.10,-0.02,0.25,0.27
3.800,-0.03,-0.00,0.12,0.13
3.810,-0.04,0.04,0.05,0.08
3.821,-0.07,0.08,0.08,0.14
3.830,0.02,0.03,0.25,0.25
3.840,0.11,-0.04,0.37,0.39
3.850,0.16,-0.11,0.37,0.42
3.860,0.13,-0.05,0.28,0.31
3.870,0.03,0.04,0.12,0.13
3.880,-0.10,0.10,0.04,0.14
3.890,-0.20,0.09,-0.04,0.22
3.900,-0.15,0.07,-0.15,0.22
3.910,-0.01,0.02,-0.20,0.20
3.920,0.07,-0.02,-0.20,0.22
3.930,0.08,-0.01,-0.10,0.13
3.940,0.08,-0.02,0.01,0.08
3.950,0.03,-0.02,0.04,0.05
3.960,0.00,-0.01,-0.01,0.01
3.970,0.06,0.05,-0.03,0.08
3.980,0.10,0.06,0.04,0.12
3.990,0.04,0.09,0.08,0.13
3.999,0.10,0.14,0.00,0.17
4.009,0.14,0.13,-0.08,0.21
4.019,0.11,0.09,-0.12,0.18
4.029,0.03,0.11,-0.07,0.14
4.039,0.03,0.15,0.03,0.16
4.049,-0.00,0.18,0.13,0.22
4.059,-0.01,0.16,0.20,0.26
4.069,-0.06,0.12,0.22,0.26
4.079,-0.11,0.06,0.18,0.22
4.089,-0.08,0.03,0.16,0.18
4.099,-0.04,0.04,0.18,0.18
4.109,-0.06,0.01,0.27,0.28
4.119,-0.07,-0.02,0.31,0.31
4.129,0.02,-0.02,0.34,0.34
4.139,-0.03,-0.02,0.39,0.39
4.149,-0.03,-0.03,0.36,0.36
4.159,0.03,-0.05,0.23,0.23
4.169,0.03,-0.05,0.11,0.12
4.179,0.06,0.01,0.01,0.06
4.189,0.08,0.07,-0.06,0.12
4.198,0.13,0.09,-0.07,0.18
4.208,0.18,0.08,-0.05,0.20
4.218,0.11,0.01,0.01,0.12
